321,A man is standing and talking to another man who is kneeling over some cables.,The man is praying in the church.,contradiction
322,A young woman sips a drink on a balcony during a Bull run.,The woman sipped her drink.,entailment
323,Two men looking down on a building from a cherry picker.,The two men are higher than the building.,entailment
324,Two women who just had lunch hugging and saying goodbye.,"The friends have just met for the first time in 20 years, and have had a great time catching up.",neutral
325,A man wearing a pink shirt with black stripes is protecting himself from the rain using a newspaper.,"It's a beautiful blue, clear day outside.",contradiction
326,Kids play in water.,Kids are playing chess in the park.,contradiction
327,A man an women in front of a food cart.,The couple are getting food on the sidewalk van.,entailment
328,A cyclist is competing in a race.,A cyclist crashes into the back of a car,contradiction
329,Man in business attire speaks into a microphone.,A homeless man is talking incoherently to himself.,contradiction
330,A woman preparing to glaze a bowl.,A woman preparing to glaze,entailment
331,A large dog holding a smaller dog.,2 cats are sleeping,contradiction
332,A smiling young woman holds a video camera and walks through a park.,The woman is sad.,contradiction
333,A group of people are walking through a bunch of leaves.,A group of people are walking.,entailment
334,A yellow race car is driving on a track in front of a group of people.,A group of people watches a yellow plane in an air show,contradiction
335,"A man in shorts, on a bicycle, rides along side a wave-crashing waterfront while his leashed dog is to his right hand side.",a man runs from a dog who is trying to attack him,contradiction
336,Three men sit together while one looks at a book.,Three men are reading the bible.,neutral
337,A black dog swimming in water near rocks.,A dog is laying in front of a fireplace.,contradiction
338,People picking up trash in the park.,There is a group of people picking up trash and placing it in a pile,neutral
339,The man wearing lots of medals is watching the girl in the yellow bikini top.,A military officer watches girls at the base pool.,neutral
340,Someone riding sideways on a motorcycle.,The rider is straddling the motorcycle.,contradiction
341,"Girls wearing a blue dress holding a thin, long, blue fabric while one girl is smiling and pointing to the camera.","a number of girls dressed in blue, one of whom smiles",entailment
342,A woman preparing to glaze a bowl.,A woman happily preparing to glaze,neutral
343,There are a group of people around a heard of sheep.,a group of people around sheep,entailment
344,The number 13 player is about to kick a blue and white soccer ball.,number 13 was benched for the whole game.,contradiction
345,Someone riding sideways on a motorcycle.,The person is laying in his bedroom.,contradiction
346,A gray terrier runs in a snow-covered field.,A gray dog running outdoors.,entailment
347,"A varied crowd mills about (or rough-houses) on a public street, with lots of bicycles on display.",Men challenge each other to car races over email.,contradiction
348,Man walking while wearing snowshoes with a mountain in the background.,A man is looking for a ski slope.,neutral
349,A squirrel jumps in the snow.,A squirrel is looking for food in the snow.,neutral
350,Man standing and pointing toward a sign that has Morton Rachofsky realtors' information on it.,A man and a sign,entailment
351,Man standing and pointing toward a sign that has Morton Rachofsky realtors' information on it.,A guy is pointing at a sign.,entailment
352,Two mothers are pushing baby strollers as the dogs run down.,Two mothers own a dog,neutral
353,"Two men, one in red vest, one in blue practicing a form of martial arts.",The men are outdoors.,neutral
354,a man wearing a multicolored striped shirt playing the guitar on the street,A man in a colorful shirt is playing an instrument.,entailment
355,A female artist showing her painting and signing a paper.,The artist is showing her painting.,entailment
356,Men holding a fishing net on the beach.,Men holding a fishing rod,contradiction
357,A man performs a skateboarding trick on a cement monument in a city park.,The man is riding his bicycle. through the park.,contradiction
358,A person walking down the street in a brown jacket and orange hat in front of a building with a blue balcony.,A man walks to the local theater as night falls on the town.,neutral
359,"Many people wearing red and white are walking in the street as another lady, wearing a red blouse, watches from above holding a drink.",The people are all nude.,contradiction
360,A man is working on an unfinished roof.,Worker fixes roof.,entailment
361,A crowd of people watching a motorcycle event.,People are watching motorcycles.,entailment
362,Two very young boys and an adult are playing with big preschool Legos and a red dish-shaped play cushion that's filled with balls on a white carpet in front of a gray couch.,A man is playing with his kids on a white carpet.,neutral
363,A man in goggles is getting out of a swimming pool.,A man exiting a swimming pool.,entailment
364,A basketball team of 8 girls is doing a hand huddle.,A team is in a huddle,entailment
365,A man fixing his bicycle by some trees.,A man fixes his bike in a neighborhood park.,neutral
366,A little boy is splashing in an inflatable pool.,A boy is standing in an inflatable pool.,neutral
